2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,12280,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (13,13,'','','','','','','',,'   ',12,'',1,12280,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,8460,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (14,14,'','','','','','','',,'   ',14,'',1,8460,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,12370,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (15,15,'','','','','','','',,'   ',14,'',1,12370,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,12230,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (16,16,'','','','','','','',,'   ',12,'',1,12230,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,9670,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (17,17,'','','','','','','',,'   ',14,'',1,9670,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,7180,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (18,18,'','','','','','','',,'   ',14,'',1,7180,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,20835,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (19,19,'','','','','','','',,'   ',12,'',1,20835,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,20060,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (20,20,'','','','','','','',,'   ',14,'',1,20060,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,44210,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (21,21,'','','','','','','',,'   ',14,'',1,44210,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,38820,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (22,22,'','','','','','','',,'   ',14,'',1,38820,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
